category,region,distance,time_required,level,subway,Transportation,course_name,course_detail,explain,point_number,point_name,long_,lat_
한강지천길/계절길,영등포구,15.57Km,4시간30분,1,1호선2호선5호선,진입로 1 : 오목교역 지하철 5호선<br /> 진입로 2 : 도림천역 지하철 2호선<br /> 진입로 3 : 구일역 지하철 1호선<br /> 진입로 4 : 독산역 지하철 1호선<br /> 진입로 5 : 석수역 지하철 1호선<br /> ※교통편의 변경이 있을 수 있으니 출발전 확인 바랍니다. ,안양천길,백골부대전적비 인근~목마공원 인근~목동종합운동장 인근~오목교 인근~오금사거리 인근~어린이교통공원 인근~구일역 인근~광명시청 인근~광명시청 인근~가산디지털단지 인근~독산역 인근~석수역 인근,"공원조성이 잘되어있고 인근 주거지역이 많아 주민들이 산책하는 길로 많이 이용한다. <br />  <div class='table_css'> <table border='1'> <caption>※ 세부코스</caption> 	<tr> 		  <th colspan='2'>세부코스</th> 		  <th>거리(km)</th> 		  <th>소요시간</th> 		  <th>비고</th> 	  </tr> 	<tr> 		<td rowspan='4'>안양천길</td> 	</tr> 	<tr> 		  <td>1</td> 		  <td>4.72</td> 		  <td>1시간 20분</td> 		  <td>백골부대전적비 인근(신목동역)~도림천역</td> 	</tr> 	<tr> 	 	  <td>2</td> 		  <td>6.6</td> 		  <td>2시간</td> 		  <td>도림천역 인근~독산역 인근</td> 	</tr> 	<tr> 	 	  <td>3</td> 		  <td>4.25</td> 		  <td>1시간 10분</td> 		  <td>독산역 인근~석수역 인근</td> 	</tr> 	 </table> </div>",1365,어린이 교통 공원,126.8700152,37.50937865
한강지천길/계절길,영등포구,15.57Km,4시간30분,1,1호선2호선5호선,진입로 1 : 오목교역 지하철 5호선<br /> 진입로 2 : 도림천역 지하철 2호선<br /> 진입로 3 : 구일역 지하철 1호선<br /> 진입로 4 : 독산역 지하철 1호선<br /> 진입로 5 : 석수역 지하철 1호선<br /> ※교통편의 변경이 있을 수 있으니 출발전 확인 바랍니다. ,안양천길,백골부대전적비 인근~목마공원 인근~목동종합운동장 인근~오목교 인근~오금사거리 인근~어린이교통공원 인근~구일역 인근~광명시청 인근~광명시청 인근~가산디지털단지 인근~독산역 인근~석수역 인근,"공원조성이 잘되어있고 인근 주거지역이 많아 주민들이 산책하는 길로 많이 이용한다. <br />  <div class='table_css'> <table border='1'> <caption>※ 세부코스</caption> 	<tr> 		  <th colspan='2'>세부코스</th> 		  <th>거리(km)</th> 		  <th>소요시간</th> 		  <th>비고</th> 	  </tr> 	<tr> 		<td rowspan='4'>안양천길</td> 	</tr> 	<tr> 		  <td>1</td> 		  <td>4.72</td> 		  <td>1시간 20분</td> 		  <td>백골부대전적비 인근(신목동역)~도림천역</td> 	</tr> 	<tr> 	 	  <td>2</td> 		  <td>6.6</td> 		  <td>2시간</td> 		  <td>도림천역 인근~독산역 인근</td> 	</tr> 	<tr> 	 	  <td>3</td> 		  <td>4.25</td> 		  <td>1시간 10분</td> 		  <td>독산역 인근~석수역 인근</td> 	</tr> 	 </table> </div>",1364,오금사거리 인근,126.8782123,37.51492595
한강지천길/계절길,영등포구,15.57Km,4시간30분,1,1호선2호선5호선,진입로 1 : 오목교역 지하철 5호선<br /> 진입로 2 : 도림천역 지하철 2호선<br /> 진입로 3 : 구일역 지하철 1호선<br /> 진입로 4 : 독산역 지하철 1호선<br /> 진입로 5 : 석수역 지하철 1호선<br /> ※교통편의 변경이 있을 수 있으니 출발전 확인 바랍니다. ,안양천길,백골부대전적비 인근~목마공원 인근~목동종합운동장 인근~오목교 인근~오금사거리 인근~어린이교통공원 인근~구일역 인근~광명시청 인근~광명시청 인근~가산디지털단지 인근~독산역 인근~석수역 인근,"공원조성이 잘되어있고 인근 주거지역이 많아 주민들이 산책하는 길로 많이 이용한다. <br />  <div class='table_css'> <table border='1'> <caption>※ 세부코스</caption> 	<tr> 		  <th colspan='2'>세부코스</th> 		  <th>거리(km)</th> 		  <th>소요시간</th> 		  <th>비고</th> 	  </tr> 	<tr> 		<td rowspan='4'>안양천길</td> 	</tr> 	<tr> 		  <td>1</td> 		  <td>4.72</td> 		  <td>1시간 20분</td> 		  <td>백골부대전적비 인근(신목동역)~도림천역</td> 	</tr> 	<tr> 	 	  <td>2</td> 		  <td>6.6</td> 		  <td>2시간</td> 		  <td>도림천역 인근~독산역 인근</td> 	</tr> 	<tr> 	 	  <td>3</td> 		  <td>4.25</td> 		  <td>1시간 10분</td> 		  <td>독산역 인근~석수역 인근</td> 	</tr> 	 </table> </div>",1363,오목교역 지하철 5호선,126.8764509,37.52437345
한강지천길/계절길,영등포구,15.57Km,4시간30분,1,1호선2호선5호선,진입로 1 : 오목교역 지하철 5호선<br /> 진입로 2 : 도림천역 지하철 2호선<br /> 진입로 3 : 구일역 지하철 1호선<br /> 진입로 4 : 독산역 지하철 1호선<br /> 진입로 5 : 석수역 지하철 1호선<br /> ※교통편의 변경이 있을 수 있으니 출발전 확인 바랍니다. ,안양천길,백골부대전적비 인근~목마공원 인근~목동종합운동장 인근~오목교 인근~오금사거리 인근~어린이교통공원 인근~구일역 인근~광명시청 인근~광명시청 인근~가산디지털단지 인근~독산역 인근~석수역 인근,"공원조성이 잘되어있고 인근 주거지역이 많아 주민들이 산책하는 길로 많이 이용한다. <br />  <div class='table_css'> <table border='1'> <caption>※ 세부코스</caption> 	<tr> 		  <th colspan='2'>세부코스</th> 		  <th>거리(km)</th> 		  <th>소요시간</th> 		  <th>비고</th> 	  </tr> 	<tr> 		<td rowspan='4'>안양천길</td> 	</tr> 	<tr> 		  <td>1</td> 		  <td>4.72</td> 		  <td>1시간 20분</td> 		  <td>백골부대전적비 인근(신목동역)~도림천역</td> 	</tr> 	<tr> 	 	  <td>2</td> 		  <td>6.6</td> 		  <td>2시간</td> 		  <td>도림천역 인근~독산역 인근</td> 	</tr> 	<tr> 	 	  <td>3</td> 		  <td>4.25</td> 		  <td>1시간 10분</td> 		  <td>독산역 인근~석수역 인근</td> 	</tr> 	 </table> </div>",1362,오목교 인근,126.878498,37.52530395
한강지천길/계절길,영등포구,15.57Km,4시간30분,1,1호선2호선5호선,진입로 1 : 오목교역 지하철 5호선<br /> 진입로 2 : 도림천역 지하철 2호선<br /> 진입로 3 : 구일역 지하철 1호선<br /> 진입로 4 : 독산역 지하철 1호선<br /> 진입로 5 : 석수역 지하철 1호선<br /> ※교통편의 변경이 있을 수 있으니 출발전 확인 바랍니다. ,안양천길,백골부대전적비 인근~목마공원 인근~목동종합운동장 인근~오목교 인근~오금사거리 인근~어린이교통공원 인근~구일역 인근~광명시청 인근~광명시청 인근~가산디지털단지 인근~독산역 인근~석수역 인근,"공원조성이 잘되어있고 인근 주거지역이 많아 주민들이 산책하는 길로 많이 이용한다. <br />  <div class='table_css'> <table border='1'> <caption>※ 세부코스</caption> 	<tr> 		  <th colspan='2'>세부코스</th> 		  <th>거리(km)</th> 		  <th>소요시간</th> 		  <th>비고</th> 	  </tr> 	<tr> 		<td rowspan='4'>안양천길</td> 	</tr> 	<tr> 		  <td>1</td> 		  <td>4.72</td> 		  <td>1시간 20분</td> 		  <td>백골부대전적비 인근(신목동역)~도림천역</td> 	</tr> 	<tr> 	 	  <td>2</td> 		  <td>6.6</td> 		  <td>2시간</td> 		  <td>도림천역 인근~독산역 인근</td> 	</tr> 	<tr> 	 	  <td>3</td> 		  <td>4.25</td> 		  <td>1시간 10분</td> 		  <td>독산역 인근~석수역 인근</td> 	</tr> 	 </table> </div>",1361,목동종합운동장,126.8820628,37.53133982
한강지천길/계절길,영등포구,15.57Km,4시간30분,1,1호선2호선5호선,진입로 1 : 오목교역 지하철 5호선<br /> 진입로 2 : 도림천역 지하철 2호선<br /> 진입로 3 : 구일역 지하철 1호선<br /> 진입로 4 : 독산역 지하철 1호선<br /> 진입로 5 : 석수역 지하철 1호선<br /> ※교통편의 변경이 있을 수 있으니 출발전 확인 바랍니다. ,안양천길,백골부대전적비 인근~목마공원 인근~목동종합운동장 인근~오목교 인근~오금사거리 인근~어린이교통공원 인근~구일역 인근~광명시청 인근~광명시청 인근~가산디지털단지 인근~독산역 인근~석수역 인근,"공원조성이 잘되어있고 인근 주거지역이 많아 주민들이 산책하는 길로 많이 이용한다. <br />  <div class='table_css'> <table border='1'> <caption>※ 세부코스</caption> 	<tr> 		  <th colspan='2'>세부코스</th> 		  <th>거리(km)</th> 		  <th>소요시간</th> 		  <th>비고</th> 	  </tr> 	<tr> 		<td rowspan='4'>안양천길</td> 	</tr> 	<tr> 		  <td>1</td> 		  <td>4.72</td> 		  <td>1시간 20분</td> 		  <td>백골부대전적비 인근(신목동역)~도림천역</td> 	</tr> 	<tr> 	 	  <td>2</td> 		  <td>6.6</td> 		  <td>2시간</td> 		  <td>도림천역 인근~독산역 인근</td> 	</tr> 	<tr> 	 	  <td>3</td> 		  <td>4.25</td> 		  <td>1시간 10분</td> 		  <td>독산역 인근~석수역 인근</td> 	</tr> 	 </table> </div>",1360,목동종합운동장 인근,126.8872968,37.53133363
한강지천길/계절길,영등포구,15.57Km,4시간30분,1,1호선2호선5호선,진입로 1 : 오목교역 지하철 5호선<br /> 진입로 2 : 도림천역 지하철 2호선<br /> 진입로 3 : 구일역 지하철 1호선<br /> 진입로 4 : 독산역 지하철 1호선<br /> 진입로 5 : 석수역 지하철 1호선<br /> ※교통편의 변경이 있을 수 있으니 출발전 확인 바랍니다. ,안양천길,백골부대전적비 인근~목마공원 인근~목동종합운동장 인근~오목교 인근~오금사거리 인근~어린이교통공원 인근~구일역 인근~광명시청 인근~광명시청 인근~가산디지털단지 인근~독산역 인근~석수역 인근,"공원조성이 잘되어있고 인근 주거지역이 많아 주민들이 산책하는 길로 많이 이용한다. <br />  <div class='table_css'> <table border='1'> <caption>※ 세부코스</caption> 	<tr> 		  <th colspan='2'>세부코스</th> 		  <th>거리(km)</th> 		  <th>소요시간</th> 		  <th>비고</th> 	  </tr> 	<tr> 		<td rowspan='4'>안양천길</td> 	</tr> 	<tr> 		  <td>1</td> 		  <td>4.72</td> 		  <td>1시간 20분</td> 		  <td>백골부대전적비 인근(신목동역)~도림천역</td> 	</tr> 	<tr> 	 	  <td>2</td> 		  <td>6.6</td> 		  <td>2시간</td> 		  <td>도림천역 인근~독산역 인근</td> 	</tr> 	<tr> 	 	  <td>3</td> 		  <td>4.25</td> 		  <td>1시간 10분</td> 		  <td>독산역 인근~석수역 인근</td> 	</tr> 	 </table> </div>",1359,목마공원 인근,126.8866047,37.53889583
한강지천길/계절길,영등포구,15.57Km,4시간30분,1,1호선2호선5호선,진입로 1 : 오목교역 지하철 5호선<br /> 진입로 2 : 도림천역 지하철 2호선<br /> 진입로 3 : 구일역 지하철 1호선<br /> 진입로 4 : 독산역 지하철 1호선<br /> 진입로 5 : 석수역 지하철 1호선<br /> ※교통편의 변경이 있을 수 있으니 출발전 확인 바랍니다. ,안양천길,백골부대전적비 인근~목마공원 인근~목동종합운동장 인근~오목교 인근~오금사거리 인근~어린이교통공원 인근~구일역 인근~광명시청 인근~광명시청 인근~가산디지털단지 인근~독산역 인근~석수역 인근,"공원조성이 잘되어있고 인근 주거지역이 많아 주민들이 산책하는 길로 많이 이용한다. <br />  <div class='table_css'> <table border='1'> <caption>※ 세부코스</caption> 	<tr> 		  <th colspan='2'>세부코스</th> 		  <th>거리(km)</th> 		  <th>소요시간</th> 		  <th>비고</th> 	  </tr> 	<tr> 		<td rowspan='4'>안양천길</td> 	</tr> 	<tr> 		  <td>1</td> 		  <td>4.72</td> 		  <td>1시간 20분</td> 		  <td>백골부대전적비 인근(신목동역)~도림천역</td> 	</tr> 	<tr> 	 	  <td>2</td> 		  <td>6.6</td> 		  <td>2시간</td> 		  <td>도림천역 인근~독산역 인근</td> 	</tr> 	<tr> 	 	  <td>3</td> 		  <td>4.25</td> 		  <td>1시간 10분</td> 		  <td>독산역 인근~석수역 인근</td> 	</tr> 	 </table> </div>",1358,목마공원,126.8856118,37.53854779
한강지천길/계절길,영등포구,15.57Km,4시간30분,1,1호선2호선5호선,진입로 1 : 오목교역 지하철 5호선<br /> 진입로 2 : 도림천역 지하철 2호선<br /> 진입로 3 : 구일역 지하철 1호선<br /> 진입로 4 : 독산역 지하철 1호선<br /> 진입로 5 : 석수역 지하철 1호선<br /> ※교통편의 변경이 있을 수 있으니 출발전 확인 바랍니다. ,안양천길,백골부대전적비 인근~목마공원 인근~목동종합운동장 인근~오목교 인근~오금사거리 인근~어린이교통공원 인근~구일역 인근~광명시청 인근~광명시청 인근~가산디지털단지 인근~독산역 인근~석수역 인근,"공원조성이 잘되어있고 인근 주거지역이 많아 주민들이 산책하는 길로 많이 이용한다. <br />  <div class='table_css'> <table border='1'> <caption>※ 세부코스</caption> 	<tr> 		  <th colspan='2'>세부코스</th> 		  <th>거리(km)</th> 		  <th>소요시간</th> 		  <th>비고</th> 	  </tr> 	<tr> 		<td rowspan='4'>안양천길</td> 	</tr> 	<tr> 		  <td>1</td> 		  <td>4.72</td> 		  <td>1시간 20분</td> 		  <td>백골부대전적비 인근(신목동역)~도림천역</td> 	</tr> 	<tr> 	 	  <td>2</td> 		  <td>6.6</td> 		  <td>2시간</td> 		  <td>도림천역 인근~독산역 인근</td> 	</tr> 	<tr> 	 	  <td>3</td> 		  <td>4.25</td> 		  <td>1시간 10분</td> 		  <td>독산역 인근~석수역 인근</td> 	</tr> 	 </table> </div>",1357,백골부대전적비 인근,126.8794783,37.54810677
한강지천길/계절길,영등포구,15.57Km,4시간30분,1,1호선2호선5호선,진입로 1 : 오목교역 지하철 5호선<br /> 진입로 2 : 도림천역 지하철 2호선<br /> 진입로 3 : 구일역 지하철 1호선<br /> 진입로 4 : 독산역 지하철 1호선<br /> 진입로 5 : 석수역 지하철 1호선<br /> ※교통편의 변경이 있을 수 있으니 출발전 확인 바랍니다. ,안양천길,백골부대전적비 인근~목마공원 인근~목동종합운동장 인근~오목교 인근~오금사거리 인근~어린이교통공원 인근~구일역 인근~광명시청 인근~광명시청 인근~가산디지털단지 인근~독산역 인근~석수역 인근,"공원조성이 잘되어있고 인근 주거지역이 많아 주민들이 산책하는 길로 많이 이용한다. <br />  <div class='table_css'> <table border='1'> <caption>※ 세부코스</caption> 	<tr> 		  <th colspan='2'>세부코스</th> 		  <th>거리(km)</th> 		  <th>소요시간</th> 		  <th>비고</th> 	  </tr> 	<tr> 		<td rowspan='4'>안양천길</td> 	</tr> 	<tr> 		  <td>1</td> 		  <td>4.72</td> 		  <td>1시간 20분</td> 		  <td>백골부대전적비 인근(신목동역)~도림천역</td> 	</tr> 	<tr> 	 	  <td>2</td> 		  <td>6.6</td> 		  <td>2시간</td> 		  <td>도림천역 인근~독산역 인근</td> 	</tr> 	<tr> 	 	  <td>3</td> 		  <td>4.25</td> 		  <td>1시간 10분</td> 		  <td>독산역 인근~석수역 인근</td> 	</tr> 	 </table> </div>",1356,백골부대전적비,126.8822893,37.54853354
생태문화길,영등포구,3.84km,1시간30분,1,2호선7호선,진입로 1 : 도림천역 지하철 2호선 2번 출구 <br />    진입로 2 : 신풍역 지하철 7호선 2번 출구 <br /> ※교통편의 변경이 있을 수 있으니 출발전 확인 바랍니다.   ,영등포 봄꽃 나들길, 도림천역~신도림역~신길공원~신길동 넝쿨장미길~신풍역, 신풍역 주변 신길6동 벚꽃길에서 시작하는 이 길은 주민들이 직접 헌수하여 조성한 왕벚나무 넝쿨장미길을 지나 대방천 수림대(가로녹지)로 연결되는 도심 내 건강 산책길이다. 신길6동 벚꽃길과 신길동 넝쿨장미길을 지나 꽃섬길 마을마당(신길광장공원) 대방천 가로녹지대 도림천으로 연결되는 코스는 지역축제 개최 및 다양한 경관이 펼쳐지며 휴게시설 및 야외 체육시설이 설치되어 있어 휴식과 운동을 병행하는 재미를 안긴다.,368,신도림역,126.8926641,37.50911523
생태문화길,영등포구,3.84km,1시간30분,1,2호선7호선,진입로 1 : 도림천역 지하철 2호선 2번 출구 <br />    진입로 2 : 신풍역 지하철 7호선 2번 출구 <br /> ※교통편의 변경이 있을 수 있으니 출발전 확인 바랍니다.   ,영등포 봄꽃 나들길, 도림천역~신도림역~신길공원~신길동 넝쿨장미길~신풍역, 신풍역 주변 신길6동 벚꽃길에서 시작하는 이 길은 주민들이 직접 헌수하여 조성한 왕벚나무 넝쿨장미길을 지나 대방천 수림대(가로녹지)로 연결되는 도심 내 건강 산책길이다. 신길6동 벚꽃길과 신길동 넝쿨장미길을 지나 꽃섬길 마을마당(신길광장공원) 대방천 가로녹지대 도림천으로 연결되는 코스는 지역축제 개최 및 다양한 경관이 펼쳐지며 휴게시설 및 야외 체육시설이 설치되어 있어 휴식과 운동을 병행하는 재미를 안긴다.,371,도림천역 2번 출입구,126.8828345,37.51458256
생태문화길,영등포구,3.84km,1시간30분,1,2호선7호선,진입로 1 : 도림천역 지하철 2호선 2번 출구 <br />    진입로 2 : 신풍역 지하철 7호선 2번 출구 <br /> ※교통편의 변경이 있을 수 있으니 출발전 확인 바랍니다.   ,영등포 봄꽃 나들길, 도림천역~신도림역~신길공원~신길동 넝쿨장미길~신풍역, 신풍역 주변 신길6동 벚꽃길에서 시작하는 이 길은 주민들이 직접 헌수하여 조성한 왕벚나무 넝쿨장미길을 지나 대방천 수림대(가로녹지)로 연결되는 도심 내 건강 산책길이다. 신길6동 벚꽃길과 신길동 넝쿨장미길을 지나 꽃섬길 마을마당(신길광장공원) 대방천 가로녹지대 도림천으로 연결되는 코스는 지역축제 개최 및 다양한 경관이 펼쳐지며 휴게시설 및 야외 체육시설이 설치되어 있어 휴식과 운동을 병행하는 재미를 안긴다.,372,신풍역 2번 출입구,126.9097366,37.50002431
생태문화길,영등포구,3.84km,1시간30분,1,2호선7호선,진입로 1 : 도림천역 지하철 2호선 2번 출구 <br />    진입로 2 : 신풍역 지하철 7호선 2번 출구 <br /> ※교통편의 변경이 있을 수 있으니 출발전 확인 바랍니다.   ,영등포 봄꽃 나들길, 도림천역~신도림역~신길공원~신길동 넝쿨장미길~신풍역, 신풍역 주변 신길6동 벚꽃길에서 시작하는 이 길은 주민들이 직접 헌수하여 조성한 왕벚나무 넝쿨장미길을 지나 대방천 수림대(가로녹지)로 연결되는 도심 내 건강 산책길이다. 신길6동 벚꽃길과 신길동 넝쿨장미길을 지나 꽃섬길 마을마당(신길광장공원) 대방천 가로녹지대 도림천으로 연결되는 코스는 지역축제 개최 및 다양한 경관이 펼쳐지며 휴게시설 및 야외 체육시설이 설치되어 있어 휴식과 운동을 병행하는 재미를 안긴다.,370,신길동 넝쿨장미길,126.9083189,37.49613386
생태문화길,영등포구,3.84km,1시간30분,1,2호선7호선,진입로 1 : 도림천역 지하철 2호선 2번 출구 <br />    진입로 2 : 신풍역 지하철 7호선 2번 출구 <br /> ※교통편의 변경이 있을 수 있으니 출발전 확인 바랍니다.   ,영등포 봄꽃 나들길, 도림천역~신도림역~신길공원~신길동 넝쿨장미길~신풍역, 신풍역 주변 신길6동 벚꽃길에서 시작하는 이 길은 주민들이 직접 헌수하여 조성한 왕벚나무 넝쿨장미길을 지나 대방천 수림대(가로녹지)로 연결되는 도심 내 건강 산책길이다. 신길6동 벚꽃길과 신길동 넝쿨장미길을 지나 꽃섬길 마을마당(신길광장공원) 대방천 가로녹지대 도림천으로 연결되는 코스는 지역축제 개최 및 다양한 경관이 펼쳐지며 휴게시설 및 야외 체육시설이 설치되어 있어 휴식과 운동을 병행하는 재미를 안긴다.,373,문래공원,126.8938135,37.51664696
생태문화길,영등포구,3.84km,1시간30분,1,2호선7호선,진입로 1 : 도림천역 지하철 2호선 2번 출구 <br />    진입로 2 : 신풍역 지하철 7호선 2번 출구 <br /> ※교통편의 변경이 있을 수 있으니 출발전 확인 바랍니다.   ,영등포 봄꽃 나들길, 도림천역~신도림역~신길공원~신길동 넝쿨장미길~신풍역, 신풍역 주변 신길6동 벚꽃길에서 시작하는 이 길은 주민들이 직접 헌수하여 조성한 왕벚나무 넝쿨장미길을 지나 대방천 수림대(가로녹지)로 연결되는 도심 내 건강 산책길이다. 신길6동 벚꽃길과 신길동 넝쿨장미길을 지나 꽃섬길 마을마당(신길광장공원) 대방천 가로녹지대 도림천으로 연결되는 코스는 지역축제 개최 및 다양한 경관이 펼쳐지며 휴게시설 및 야외 체육시설이 설치되어 있어 휴식과 운동을 병행하는 재미를 안긴다.,369,신길공원,126.90586,37.49972347
생태문화길,영등포구,2.82km,1시간30분,1,5호선9호선,진입로 1 : 국회의사당역 지하철 9호선 3번 출구 <br />    진입로 2 : 여의도역 지하철 5 9호선 3번 출구 <br /> ※교통편의 변경이 있을 수 있으니 출발전 확인 바랍니다.   ,여의도공원 산책길, 여의도공원 역~ 여의도공원 광장 여의도샛강생태공원,친수공간으로 연출된 생태공원과 옛 여의도광장과 여의도공원은 지하철 버스 등 대중교통으로 접근성이 좋아 직장인과 일반시민들이 즐겨 찾는 명소이자 봄꽃축제 세계불꽃축제 각종 공연 및 마라톤행사 등 다양한 행사가 이어져 볼거리와 즐길거리가 풍부한 휴식공간입니다.    (`Free course` 로 자유롭게 다닐 수 있도록 조성),366,국회의사당역 3번 출입구,126.9186121,37.52792088
생태문화길,영등포구,2.82km,1시간30분,1,5호선9호선,진입로 1 : 국회의사당역 지하철 9호선 3번 출구 <br />    진입로 2 : 여의도역 지하철 5 9호선 3번 출구 <br /> ※교통편의 변경이 있을 수 있으니 출발전 확인 바랍니다.   ,여의도공원 산책길, 여의도공원 역~ 여의도공원 광장 여의도샛강생태공원,친수공간으로 연출된 생태공원과 옛 여의도광장과 여의도공원은 지하철 버스 등 대중교통으로 접근성이 좋아 직장인과 일반시민들이 즐겨 찾는 명소이자 봄꽃축제 세계불꽃축제 각종 공연 및 마라톤행사 등 다양한 행사가 이어져 볼거리와 즐길거리가 풍부한 휴식공간입니다.    (`Free course` 로 자유롭게 다닐 수 있도록 조성),361,여의도공원 10번 출입구,126.9288895,37.52922496
생태문화길,영등포구,2.82km,1시간30분,1,5호선9호선,진입로 1 : 국회의사당역 지하철 9호선 3번 출구 <br />    진입로 2 : 여의도역 지하철 5 9호선 3번 출구 <br /> ※교통편의 변경이 있을 수 있으니 출발전 확인 바랍니다.   ,여의도공원 산책길, 여의도공원 역~ 여의도공원 광장 여의도샛강생태공원,친수공간으로 연출된 생태공원과 옛 여의도광장과 여의도공원은 지하철 버스 등 대중교통으로 접근성이 좋아 직장인과 일반시민들이 즐겨 찾는 명소이자 봄꽃축제 세계불꽃축제 각종 공연 및 마라톤행사 등 다양한 행사가 이어져 볼거리와 즐길거리가 풍부한 휴식공간입니다.    (`Free course` 로 자유롭게 다닐 수 있도록 조성),362,여의도공원 산책로,126.9258708,37.52771311
생태문화길,영등포구,2.82km,1시간30분,1,5호선9호선,진입로 1 : 국회의사당역 지하철 9호선 3번 출구 <br />    진입로 2 : 여의도역 지하철 5 9호선 3번 출구 <br /> ※교통편의 변경이 있을 수 있으니 출발전 확인 바랍니다.   ,여의도공원 산책길, 여의도공원 역~ 여의도공원 광장 여의도샛강생태공원,친수공간으로 연출된 생태공원과 옛 여의도광장과 여의도공원은 지하철 버스 등 대중교통으로 접근성이 좋아 직장인과 일반시민들이 즐겨 찾는 명소이자 봄꽃축제 세계불꽃축제 각종 공연 및 마라톤행사 등 다양한 행사가 이어져 볼거리와 즐길거리가 풍부한 휴식공간입니다.    (`Free course` 로 자유롭게 다닐 수 있도록 조성),363,여의도공원 광장,126.9192663,37.52486713
생태문화길,영등포구,2.82km,1시간30분,1,5호선9호선,진입로 1 : 국회의사당역 지하철 9호선 3번 출구 <br />    진입로 2 : 여의도역 지하철 5 9호선 3번 출구 <br /> ※교통편의 변경이 있을 수 있으니 출발전 확인 바랍니다.   ,여의도공원 산책길, 여의도공원 역~ 여의도공원 광장 여의도샛강생태공원,친수공간으로 연출된 생태공원과 옛 여의도광장과 여의도공원은 지하철 버스 등 대중교통으로 접근성이 좋아 직장인과 일반시민들이 즐겨 찾는 명소이자 봄꽃축제 세계불꽃축제 각종 공연 및 마라톤행사 등 다양한 행사가 이어져 볼거리와 즐길거리가 풍부한 휴식공간입니다.    (`Free course` 로 자유롭게 다닐 수 있도록 조성),364,여의도공원 3번 출구,126.9180555,37.52251833
생태문화길,영등포구,2.82km,1시간30분,1,5호선9호선,진입로 1 : 국회의사당역 지하철 9호선 3번 출구 <br />    진입로 2 : 여의도역 지하철 5 9호선 3번 출구 <br /> ※교통편의 변경이 있을 수 있으니 출발전 확인 바랍니다.   ,여의도공원 산책길, 여의도공원 역~ 여의도공원 광장 여의도샛강생태공원,친수공간으로 연출된 생태공원과 옛 여의도광장과 여의도공원은 지하철 버스 등 대중교통으로 접근성이 좋아 직장인과 일반시민들이 즐겨 찾는 명소이자 봄꽃축제 세계불꽃축제 각종 공연 및 마라톤행사 등 다양한 행사가 이어져 볼거리와 즐길거리가 풍부한 휴식공간입니다.    (`Free course` 로 자유롭게 다닐 수 있도록 조성),365,여의도공원 샛강생태공원,126.9166813,37.521488
생태문화길,영등포구,2.82km,1시간30분,1,5호선9호선,진입로 1 : 국회의사당역 지하철 9호선 3번 출구 <br />    진입로 2 : 여의도역 지하철 5 9호선 3번 출구 <br /> ※교통편의 변경이 있을 수 있으니 출발전 확인 바랍니다.   ,여의도공원 산책길, 여의도공원 역~ 여의도공원 광장 여의도샛강생태공원,친수공간으로 연출된 생태공원과 옛 여의도광장과 여의도공원은 지하철 버스 등 대중교통으로 접근성이 좋아 직장인과 일반시민들이 즐겨 찾는 명소이자 봄꽃축제 세계불꽃축제 각종 공연 및 마라톤행사 등 다양한 행사가 이어져 볼거리와 즐길거리가 풍부한 휴식공간입니다.    (`Free course` 로 자유롭게 다닐 수 있도록 조성),367,여의도역 3번 출입구,126.9239733,37.52231642
한강지천길/계절길,관악구구로구금천구영등포구,10.56Km,3시간30분,1,1호선2호선7호선,진입로 1 : 도림천역 지하철 2호선 2번 출구<br /> 진입로 2 : 신도림역 지하철 1 2호선 2번 출구<br /> 진입로 3 : 대림역 지하철 2 7호선 8번 출구<br /> 진입로 3 : 구로디지털역 지하철 2호선<br /> 진입로 4 : 신림역 지하철 2호선 4번 출구<br /> 진입로 5 : 서울대학교 버스정류장(21-127) 간선 501 506 지선 6515 5511 5513 5515 5516 5517 5528 6512 6513 6514<br />  ※교통편의 변경이 있을 수 있으니 출발전 확인 바랍니다. ,도림천길,박정희 대통령 흉상 인근~영남중학교 인근~구로디지털단지역 인근~보라매공원 인근~신림역 인근~장군봉근린공원 인근~청룡산 인근,"주변에 많은 볼거리와 접근성이 좋아 인근 주민들이 산책로로 사용한다. <br /> <div class='table_css'> <table border='1'> <caption>※ 세부코스</caption> 	<tr> 		  <th colspan='2'>세부코스</th> 		  <th>거리(km)</th> 		  <th>소요시간</th> 		  <th>비고</th> 	  </tr> 	<tr> 		<td rowspan='3'>도림천길</td> 	</tr> 	<tr> 		  <td>1</td> 		  <td>4.06</td> 		  <td>1시간 10분</td> 		  <td>도림천역 인근~구로디지털단지역 인근</td> 	</tr> 	<tr> 	 	  <td>2</td> 		  <td>6.5</td> 		  <td>2시간 20분</td> 		  <td>구로디지털단지역 인근~신림역 인근~서울대학교</td> 	</tr> 	 </table> </div>",1204,보라매공원 인근,126.916348,37.48927883
