코스 카테고리,코스 카테고리명,강북강남구분코드,강북강남구분,자치구,거리,소요시간,코스레벨,추천수,연계지하철,교통편,설명,PDF파일경로,코스명,작성시간,세부코스,포인트순번,포인트명칭,X 좌표,Y 좌표,포인트 설명
1000,생태문화길,1,강남,강남구,6.02km,2시간30분,2,0,3호선,진입로 1 :  매봉역 지하철 3호선 4번 출구 <br />      진입로 2 : 능인선원앞 버스 정류장(23-367) 간선버스 141 지선버스 4412 순환버스 41 <br /> ※교통편의 변경이 있을 수 있으니 출발전 확인 바랍니다., 구룡산은 옛날 임신한 여인이 용 열 마리가 승천하는 것을 보고 놀라 소리치는 바람에 한 마리가 떨어져 죽고 아홉 마리만 하늘로 올라갔다 하여 붙여졌다. 코스 대부분이 숲길로 이루어져 햇빛이 비추는 여름에도 시원한 그늘 밑을 걸을 수 있으며 높거나 산길이 험하지 않아 부담 없이 산행을 즐길 수 있다.  다만 구룡산 진입로부터 개암약수터까지는 약간의 오르막이 20분 정도 진행되나 나무계단 등의 편의시설이 있어 노약자도 쉬엄쉬엄 올라가면 진행에 큰 무리는 없다.,http://gil.seoul.go.kr/view/course/2014/06/30/3002004622041186.zip,구룡산 나들길,10:06.0, 달터근린공원~구룡산길 시작~개암약수터,192,구룡산길 시작,205172.1449,441767.2764, 높이는 306m이며 옛날 임신한 여인이 용 열 마리가 승천하는 것을 보고 놀라 소리치는 바람에 한 마리가 떨어져 죽고 아홉 마리만 하늘로 올라갔다고 하여 붙여졌다. 신갈나무와 일본에서 넘어온 리기다 소나무 현사시나무 등이 산재해 있으며 희귀한 물박달나무가 자라고 있다. 길이 험하지 않아 인근 주민들이 가벼운 산행이나 아침운동 삼아 많이 찾는다.
1000,생태문화길,1,강남,강남구,6.02km,2시간30분,2,0,3호선,진입로 1 :  매봉역 지하철 3호선 4번 출구 <br />      진입로 2 : 능인선원앞 버스 정류장(23-367) 간선버스 141 지선버스 4412 순환버스 41 <br /> ※교통편의 변경이 있을 수 있으니 출발전 확인 바랍니다., 구룡산은 옛날 임신한 여인이 용 열 마리가 승천하는 것을 보고 놀라 소리치는 바람에 한 마리가 떨어져 죽고 아홉 마리만 하늘로 올라갔다 하여 붙여졌다. 코스 대부분이 숲길로 이루어져 햇빛이 비추는 여름에도 시원한 그늘 밑을 걸을 수 있으며 높거나 산길이 험하지 않아 부담 없이 산행을 즐길 수 있다.  다만 구룡산 진입로부터 개암약수터까지는 약간의 오르막이 20분 정도 진행되나 나무계단 등의 편의시설이 있어 노약자도 쉬엄쉬엄 올라가면 진행에 큰 무리는 없다.,http://gil.seoul.go.kr/view/course/2014/06/30/3002004622041186.zip,구룡산 나들길,10:06.0, 달터근린공원~구룡산길 시작~개암약수터,191,생태통로,204770.241,441839.3882, 도로나 댐 등의 건설로 인해 야생동물의 서식지가 절단되는 것을 막기 위해 인공적으로 길을 만듦으로서 야생동물들에게 안전한 이동통로가 되어준다.
1000,생태문화길,1,강남,강남구,6.02km,2시간30분,2,0,3호선,진입로 1 :  매봉역 지하철 3호선 4번 출구 <br />      진입로 2 : 능인선원앞 버스 정류장(23-367) 간선버스 141 지선버스 4412 순환버스 41 <br /> ※교통편의 변경이 있을 수 있으니 출발전 확인 바랍니다., 구룡산은 옛날 임신한 여인이 용 열 마리가 승천하는 것을 보고 놀라 소리치는 바람에 한 마리가 떨어져 죽고 아홉 마리만 하늘로 올라갔다 하여 붙여졌다. 코스 대부분이 숲길로 이루어져 햇빛이 비추는 여름에도 시원한 그늘 밑을 걸을 수 있으며 높거나 산길이 험하지 않아 부담 없이 산행을 즐길 수 있다.  다만 구룡산 진입로부터 개암약수터까지는 약간의 오르막이 20분 정도 진행되나 나무계단 등의 편의시설이 있어 노약자도 쉬엄쉬엄 올라가면 진행에 큰 무리는 없다.,http://gil.seoul.go.kr/view/course/2014/06/30/3002004622041186.zip,구룡산 나들길,10:06.0, 달터근린공원~구룡산길 시작~개암약수터,190,달터근린공원,204634.1792,442027.1573,양재천부터 구룡산 입구까지를 잇는 작은 능선 자락에 꾸며진 근린공원으로 찻길이 나면서 3곳으로 능선이 분리되었다. 이중 첫 번째와 두 번째는 생태육교로 연결되어 있어 그 가치가 더욱 높다. 다양한 편의시설과 함께 아파트 주변은 야간 전등시설까지 되어 있다.  참나무와 소나무가 그늘을 드리운 울창한 숲 아래 무성하게 핀 야생화들을 보면서 등산을 할 수 있는 공간으로 사람들에게 휴식처를 제공한다.
1000,생태문화길,1,강남,강남구,6.02km,2시간30분,2,0,3호선,진입로 1 :  매봉역 지하철 3호선 4번 출구 <br />      진입로 2 : 능인선원앞 버스 정류장(23-367) 간선버스 141 지선버스 4412 순환버스 41 <br /> ※교통편의 변경이 있을 수 있으니 출발전 확인 바랍니다., 구룡산은 옛날 임신한 여인이 용 열 마리가 승천하는 것을 보고 놀라 소리치는 바람에 한 마리가 떨어져 죽고 아홉 마리만 하늘로 올라갔다 하여 붙여졌다. 코스 대부분이 숲길로 이루어져 햇빛이 비추는 여름에도 시원한 그늘 밑을 걸을 수 있으며 높거나 산길이 험하지 않아 부담 없이 산행을 즐길 수 있다.  다만 구룡산 진입로부터 개암약수터까지는 약간의 오르막이 20분 정도 진행되나 나무계단 등의 편의시설이 있어 노약자도 쉬엄쉬엄 올라가면 진행에 큰 무리는 없다.,http://gil.seoul.go.kr/view/course/2014/06/30/3002004622041186.zip,구룡산 나들길,10:06.0, 달터근린공원~구룡산길 시작~개암약수터,189,달터근린공원 입구,204411.0373,442619.6656,달터근린공원 입구
1000,생태문화길,1,강남,강남구,6.02km,2시간30분,2,0,3호선,진입로 1 :  매봉역 지하철 3호선 4번 출구 <br />      진입로 2 : 능인선원앞 버스 정류장(23-367) 간선버스 141 지선버스 4412 순환버스 41 <br /> ※교통편의 변경이 있을 수 있으니 출발전 확인 바랍니다., 구룡산은 옛날 임신한 여인이 용 열 마리가 승천하는 것을 보고 놀라 소리치는 바람에 한 마리가 떨어져 죽고 아홉 마리만 하늘로 올라갔다 하여 붙여졌다. 코스 대부분이 숲길로 이루어져 햇빛이 비추는 여름에도 시원한 그늘 밑을 걸을 수 있으며 높거나 산길이 험하지 않아 부담 없이 산행을 즐길 수 있다.  다만 구룡산 진입로부터 개암약수터까지는 약간의 오르막이 20분 정도 진행되나 나무계단 등의 편의시설이 있어 노약자도 쉬엄쉬엄 올라가면 진행에 큰 무리는 없다.,http://gil.seoul.go.kr/view/course/2014/06/30/3002004622041186.zip,구룡산 나들길,10:06.0, 달터근린공원~구룡산길 시작~개암약수터,188, 양재천 다리,204275.944,442595.5069, 양재천 다리
1000,생태문화길,1,강남,강남구,6.02km,2시간30분,2,0,3호선,진입로 1 :  매봉역 지하철 3호선 4번 출구 <br />      진입로 2 : 능인선원앞 버스 정류장(23-367) 간선버스 141 지선버스 4412 순환버스 41 <br /> ※교통편의 변경이 있을 수 있으니 출발전 확인 바랍니다., 구룡산은 옛날 임신한 여인이 용 열 마리가 승천하는 것을 보고 놀라 소리치는 바람에 한 마리가 떨어져 죽고 아홉 마리만 하늘로 올라갔다 하여 붙여졌다. 코스 대부분이 숲길로 이루어져 햇빛이 비추는 여름에도 시원한 그늘 밑을 걸을 수 있으며 높거나 산길이 험하지 않아 부담 없이 산행을 즐길 수 있다.  다만 구룡산 진입로부터 개암약수터까지는 약간의 오르막이 20분 정도 진행되나 나무계단 등의 편의시설이 있어 노약자도 쉬엄쉬엄 올라가면 진행에 큰 무리는 없다.,http://gil.seoul.go.kr/view/course/2014/06/30/3002004622041186.zip,구룡산 나들길,10:06.0, 달터근린공원~구룡산길 시작~개암약수터,187,버스정류장(능인선원앞),204660.236,441414.9331,버스정류장(능인선원앞)
1000,생태문화길,1,강남,강남구,6.02km,2시간30분,2,0,3호선,진입로 1 :  매봉역 지하철 3호선 4번 출구 <br />      진입로 2 : 능인선원앞 버스 정류장(23-367) 간선버스 141 지선버스 4412 순환버스 41 <br /> ※교통편의 변경이 있을 수 있으니 출발전 확인 바랍니다., 구룡산은 옛날 임신한 여인이 용 열 마리가 승천하는 것을 보고 놀라 소리치는 바람에 한 마리가 떨어져 죽고 아홉 마리만 하늘로 올라갔다 하여 붙여졌다. 코스 대부분이 숲길로 이루어져 햇빛이 비추는 여름에도 시원한 그늘 밑을 걸을 수 있으며 높거나 산길이 험하지 않아 부담 없이 산행을 즐길 수 있다.  다만 구룡산 진입로부터 개암약수터까지는 약간의 오르막이 20분 정도 진행되나 나무계단 등의 편의시설이 있어 노약자도 쉬엄쉬엄 올라가면 진행에 큰 무리는 없다.,http://gil.seoul.go.kr/view/course/2014/06/30/3002004622041186.zip,구룡산 나들길,10:06.0, 달터근린공원~구룡산길 시작~개암약수터,186,매봉역 4번 출입구,204118.0803,443017.1692,매봉역 4번 출입구
1000,생태문화길,1,강남,강남구,4.80km,3시간,2,0,3호선,진입로 1 : 도보접근(서울로봇고등학교 앞) <br /> -일원역 지하철 3호선 5번 출구에서 도보로 이동(약 500m) 서울로봇고등학교로 갈 수 있다 <br />      진입로 2 : 세곡2보금자리 <br /> ※교통편의 변경이 있을 수 있으니 출발전 확인 바랍니다. , 코스 대부분이 숲길이며 대모산은 해발 293m의 야트막한 산으로 서쪽의 구룡산과 능선을 나란히 하고 있어 연결하여 많은 사람들이 걷는다. 예전에는 국수봉이라고 불렸던 산으로 인근에 아파트단지들이 많이 들어서 주민들의 휴식공간으로 이용되고 있다. 아침 운동이나 가벼운 산책을 즐기려는 주민들이 많이 찾는다. 동쪽 끝은 수서역 4번 출구와 맞닿아 있다.,http://gil.seoul.go.kr/view/course/2014/07/16/4385354390380146.zip,대모산 나들길,51:19.0, 실로암 약수터~대모산 초소위~독도모형~대모산 정상,185,세곡2보금자리,208407.0816,442311.1671,세곡2보금자리
1000,생태문화길,1,강남,강남구,4.80km,3시간,2,0,3호선,진입로 1 : 도보접근(서울로봇고등학교 앞) <br /> -일원역 지하철 3호선 5번 출구에서 도보로 이동(약 500m) 서울로봇고등학교로 갈 수 있다 <br />      진입로 2 : 세곡2보금자리 <br /> ※교통편의 변경이 있을 수 있으니 출발전 확인 바랍니다. , 코스 대부분이 숲길이며 대모산은 해발 293m의 야트막한 산으로 서쪽의 구룡산과 능선을 나란히 하고 있어 연결하여 많은 사람들이 걷는다. 예전에는 국수봉이라고 불렸던 산으로 인근에 아파트단지들이 많이 들어서 주민들의 휴식공간으로 이용되고 있다. 아침 운동이나 가벼운 산책을 즐기려는 주민들이 많이 찾는다. 동쪽 끝은 수서역 4번 출구와 맞닿아 있다.,http://gil.seoul.go.kr/view/course/2014/07/16/4385354390380146.zip,대모산 나들길,51:19.0, 실로암 약수터~대모산 초소위~독도모형~대모산 정상,184,서울로봇고등학교앞,207385.6101,442426.8891,서울로봇고등학교앞
1000,생태문화길,1,강남,강남구,4.80km,3시간,2,0,3호선,진입로 1 : 도보접근(서울로봇고등학교 앞) <br /> -일원역 지하철 3호선 5번 출구에서 도보로 이동(약 500m) 서울로봇고등학교로 갈 수 있다 <br />      진입로 2 : 세곡2보금자리 <br /> ※교통편의 변경이 있을 수 있으니 출발전 확인 바랍니다. , 코스 대부분이 숲길이며 대모산은 해발 293m의 야트막한 산으로 서쪽의 구룡산과 능선을 나란히 하고 있어 연결하여 많은 사람들이 걷는다. 예전에는 국수봉이라고 불렸던 산으로 인근에 아파트단지들이 많이 들어서 주민들의 휴식공간으로 이용되고 있다. 아침 운동이나 가벼운 산책을 즐기려는 주민들이 많이 찾는다. 동쪽 끝은 수서역 4번 출구와 맞닿아 있다.,http://gil.seoul.go.kr/view/course/2014/07/16/4385354390380146.zip,대모산 나들길,51:19.0, 실로암 약수터~대모산 초소위~독도모형~대모산 정상,183,불국사,206640.0988,442004.6641,불국사
1000,생태문화길,1,강남,강남구,4.80km,3시간,2,0,3호선,진입로 1 : 도보접근(서울로봇고등학교 앞) <br /> -일원역 지하철 3호선 5번 출구에서 도보로 이동(약 500m) 서울로봇고등학교로 갈 수 있다 <br />      진입로 2 : 세곡2보금자리 <br /> ※교통편의 변경이 있을 수 있으니 출발전 확인 바랍니다. , 코스 대부분이 숲길이며 대모산은 해발 293m의 야트막한 산으로 서쪽의 구룡산과 능선을 나란히 하고 있어 연결하여 많은 사람들이 걷는다. 예전에는 국수봉이라고 불렸던 산으로 인근에 아파트단지들이 많이 들어서 주민들의 휴식공간으로 이용되고 있다. 아침 운동이나 가벼운 산책을 즐기려는 주민들이 많이 찾는다. 동쪽 끝은 수서역 4번 출구와 맞닿아 있다.,http://gil.seoul.go.kr/view/course/2014/07/16/4385354390380146.zip,대모산 나들길,51:19.0, 실로암 약수터~대모산 초소위~독도모형~대모산 정상,182,대모산 정상,206843.2282,441707.5957, 해발 293m로 산 모양이 늙은 할미와 같다 하여 할미산 또는 대고산으로 불리다가 조선 태종의 헌릉이 자리하면서 어명에 의해 대모산으로 부르게 되었다.
1000,생태문화길,1,강남,강남구,4.80km,3시간,2,0,3호선,진입로 1 : 도보접근(서울로봇고등학교 앞) <br /> -일원역 지하철 3호선 5번 출구에서 도보로 이동(약 500m) 서울로봇고등학교로 갈 수 있다 <br />      진입로 2 : 세곡2보금자리 <br /> ※교통편의 변경이 있을 수 있으니 출발전 확인 바랍니다. , 코스 대부분이 숲길이며 대모산은 해발 293m의 야트막한 산으로 서쪽의 구룡산과 능선을 나란히 하고 있어 연결하여 많은 사람들이 걷는다. 예전에는 국수봉이라고 불렸던 산으로 인근에 아파트단지들이 많이 들어서 주민들의 휴식공간으로 이용되고 있다. 아침 운동이나 가벼운 산책을 즐기려는 주민들이 많이 찾는다. 동쪽 끝은 수서역 4번 출구와 맞닿아 있다.,http://gil.seoul.go.kr/view/course/2014/07/16/4385354390380146.zip,대모산 나들길,51:19.0, 실로암 약수터~대모산 초소위~독도모형~대모산 정상,181,독도모형,206525.2195,441947.5013, SBS에서 독도 모형물로 촬영 시 사용하던 암벽구조물을 기증 받아 설치되어 있다. 
1000,생태문화길,1,강남,강남구,4.80km,3시간,2,0,3호선,진입로 1 : 도보접근(서울로봇고등학교 앞) <br /> -일원역 지하철 3호선 5번 출구에서 도보로 이동(약 500m) 서울로봇고등학교로 갈 수 있다 <br />      진입로 2 : 세곡2보금자리 <br /> ※교통편의 변경이 있을 수 있으니 출발전 확인 바랍니다. , 코스 대부분이 숲길이며 대모산은 해발 293m의 야트막한 산으로 서쪽의 구룡산과 능선을 나란히 하고 있어 연결하여 많은 사람들이 걷는다. 예전에는 국수봉이라고 불렸던 산으로 인근에 아파트단지들이 많이 들어서 주민들의 휴식공간으로 이용되고 있다. 아침 운동이나 가벼운 산책을 즐기려는 주민들이 많이 찾는다. 동쪽 끝은 수서역 4번 출구와 맞닿아 있다.,http://gil.seoul.go.kr/view/course/2014/07/16/4385354390380146.zip,대모산 나들길,51:19.0, 실로암 약수터~대모산 초소위~독도모형~대모산 정상,180,리기다소나무 숲,206481.6909,442031.7286,리기다소나무 숲
1000,생태문화길,1,강남,강남구,4.80km,3시간,2,0,3호선,진입로 1 : 도보접근(서울로봇고등학교 앞) <br /> -일원역 지하철 3호선 5번 출구에서 도보로 이동(약 500m) 서울로봇고등학교로 갈 수 있다 <br />      진입로 2 : 세곡2보금자리 <br /> ※교통편의 변경이 있을 수 있으니 출발전 확인 바랍니다. , 코스 대부분이 숲길이며 대모산은 해발 293m의 야트막한 산으로 서쪽의 구룡산과 능선을 나란히 하고 있어 연결하여 많은 사람들이 걷는다. 예전에는 국수봉이라고 불렸던 산으로 인근에 아파트단지들이 많이 들어서 주민들의 휴식공간으로 이용되고 있다. 아침 운동이나 가벼운 산책을 즐기려는 주민들이 많이 찾는다. 동쪽 끝은 수서역 4번 출구와 맞닿아 있다.,http://gil.seoul.go.kr/view/course/2014/07/16/4385354390380146.zip,대모산 나들길,51:19.0, 실로암 약수터~대모산 초소위~독도모형~대모산 정상,174,실로암 약수터,207222.3702,442028.1098, 292m의 나지막한 산 안에 있는 약수터이며 인근 주민들이 많이 찾는 곳이다.
1000,생태문화길,1,강남,강남구,4.80km,3시간,2,0,3호선,진입로 1 : 도보접근(서울로봇고등학교 앞) <br /> -일원역 지하철 3호선 5번 출구에서 도보로 이동(약 500m) 서울로봇고등학교로 갈 수 있다 <br />      진입로 2 : 세곡2보금자리 <br /> ※교통편의 변경이 있을 수 있으니 출발전 확인 바랍니다. , 코스 대부분이 숲길이며 대모산은 해발 293m의 야트막한 산으로 서쪽의 구룡산과 능선을 나란히 하고 있어 연결하여 많은 사람들이 걷는다. 예전에는 국수봉이라고 불렸던 산으로 인근에 아파트단지들이 많이 들어서 주민들의 휴식공간으로 이용되고 있다. 아침 운동이나 가벼운 산책을 즐기려는 주민들이 많이 찾는다. 동쪽 끝은 수서역 4번 출구와 맞닿아 있다.,http://gil.seoul.go.kr/view/course/2014/07/16/4385354390380146.zip,대모산 나들길,51:19.0, 실로암 약수터~대모산 초소위~독도모형~대모산 정상,175,대모산 초소위,207084.1121,442266.3358, 대모산내에 산불이나 등산객들의 안전을 위해 초소를 세워 산을 관리하는 곳으로 등산객의 안전과 산불이나 문제를 감시하는 역할을 하는 곳이다.
1000,생태문화길,1,강남,강남구,4.80km,3시간,2,0,3호선,진입로 1 : 도보접근(서울로봇고등학교 앞) <br /> -일원역 지하철 3호선 5번 출구에서 도보로 이동(약 500m) 서울로봇고등학교로 갈 수 있다 <br />      진입로 2 : 세곡2보금자리 <br /> ※교통편의 변경이 있을 수 있으니 출발전 확인 바랍니다. , 코스 대부분이 숲길이며 대모산은 해발 293m의 야트막한 산으로 서쪽의 구룡산과 능선을 나란히 하고 있어 연결하여 많은 사람들이 걷는다. 예전에는 국수봉이라고 불렸던 산으로 인근에 아파트단지들이 많이 들어서 주민들의 휴식공간으로 이용되고 있다. 아침 운동이나 가벼운 산책을 즐기려는 주민들이 많이 찾는다. 동쪽 끝은 수서역 4번 출구와 맞닿아 있다.,http://gil.seoul.go.kr/view/course/2014/07/16/4385354390380146.zip,대모산 나들길,51:19.0, 실로암 약수터~대모산 초소위~독도모형~대모산 정상,176,경작지,207042.4257,442239.7202,경작지
1000,생태문화길,1,강남,강남구,4.80km,3시간,2,0,3호선,진입로 1 : 도보접근(서울로봇고등학교 앞) <br /> -일원역 지하철 3호선 5번 출구에서 도보로 이동(약 500m) 서울로봇고등학교로 갈 수 있다 <br />      진입로 2 : 세곡2보금자리 <br /> ※교통편의 변경이 있을 수 있으니 출발전 확인 바랍니다. , 코스 대부분이 숲길이며 대모산은 해발 293m의 야트막한 산으로 서쪽의 구룡산과 능선을 나란히 하고 있어 연결하여 많은 사람들이 걷는다. 예전에는 국수봉이라고 불렸던 산으로 인근에 아파트단지들이 많이 들어서 주민들의 휴식공간으로 이용되고 있다. 아침 운동이나 가벼운 산책을 즐기려는 주민들이 많이 찾는다. 동쪽 끝은 수서역 4번 출구와 맞닿아 있다.,http://gil.seoul.go.kr/view/course/2014/07/16/4385354390380146.zip,대모산 나들길,51:19.0, 실로암 약수터~대모산 초소위~독도모형~대모산 정상,177,정자,206853.8076,442202.0563,정자
1000,생태문화길,1,강남,강남구,4.80km,3시간,2,0,3호선,진입로 1 : 도보접근(서울로봇고등학교 앞) <br /> -일원역 지하철 3호선 5번 출구에서 도보로 이동(약 500m) 서울로봇고등학교로 갈 수 있다 <br />      진입로 2 : 세곡2보금자리 <br /> ※교통편의 변경이 있을 수 있으니 출발전 확인 바랍니다. , 코스 대부분이 숲길이며 대모산은 해발 293m의 야트막한 산으로 서쪽의 구룡산과 능선을 나란히 하고 있어 연결하여 많은 사람들이 걷는다. 예전에는 국수봉이라고 불렸던 산으로 인근에 아파트단지들이 많이 들어서 주민들의 휴식공간으로 이용되고 있다. 아침 운동이나 가벼운 산책을 즐기려는 주민들이 많이 찾는다. 동쪽 끝은 수서역 4번 출구와 맞닿아 있다.,http://gil.seoul.go.kr/view/course/2014/07/16/4385354390380146.zip,대모산 나들길,51:19.0, 실로암 약수터~대모산 초소위~독도모형~대모산 정상,178,야생화군락지,206613.5731,442141.4797,야생화군락지
1000,생태문화길,1,강남,강남구,4.80km,3시간,2,0,3호선,진입로 1 : 도보접근(서울로봇고등학교 앞) <br /> -일원역 지하철 3호선 5번 출구에서 도보로 이동(약 500m) 서울로봇고등학교로 갈 수 있다 <br />      진입로 2 : 세곡2보금자리 <br /> ※교통편의 변경이 있을 수 있으니 출발전 확인 바랍니다. , 코스 대부분이 숲길이며 대모산은 해발 293m의 야트막한 산으로 서쪽의 구룡산과 능선을 나란히 하고 있어 연결하여 많은 사람들이 걷는다. 예전에는 국수봉이라고 불렸던 산으로 인근에 아파트단지들이 많이 들어서 주민들의 휴식공간으로 이용되고 있다. 아침 운동이나 가벼운 산책을 즐기려는 주민들이 많이 찾는다. 동쪽 끝은 수서역 4번 출구와 맞닿아 있다.,http://gil.seoul.go.kr/view/course/2014/07/16/4385354390380146.zip,대모산 나들길,51:19.0, 실로암 약수터~대모산 초소위~독도모형~대모산 정상,179,체력단련장,206492.1455,442088.1952,체력단련장
1000,생태문화길,1,강남,강남구,4.15km,2시간,2,0,2호선분당선,진입로 1 :  삼성역 지하철 2호선 6번 출구 <br />    진입로 2 :  선릉역 지하철 분당선 2호선 8번 출구 <br /> ※교통편의 변경이 있을 수 있으니 출발전 확인 바랍니다., 2009년 6월에 유네스코 세계문화유산으로 등재된 조선 왕릉의 하나인 선정릉을 거쳐 전통사찰인 봉은사를 지나는 코스이다. 조선 제 9대 왕인 성종과 계비 정현왕후의 능인 선릉과 함께 조선 11대 왕인 중종의 능이 모셔진 곳으로 이 두 능침 사이로 나 있는 야트막한 언덕으로 걷기 좋은 산책로가 세 가닥이나 뻗었다. 봉은사 역시 볼만한 전각들이 많으며 특히 미륵대불은 언제나 소원을 빌러 오는 신자들로 붐빈다. <br /> <font color='red'>※휴관일(월요일) 관람요금 관람시간 매표시간 등을 문화재청 정릉 홈페이지에서 확인하실 수 있습니다.</font><br />   ※홈페이지 : http://seonjeong.cha.go.kr<br /> ※문의전화 : 02-568-1291   ,http://gil.seoul.go.kr/view/course/2014/07/15/4328560573819157.zip,선정릉나들길,18:35.0, 대웅전~미륵대불~선릉외각길~매표소~정릉~전현왕후릉~선릉,164,봉은사 대웅전,205098.6686,446240.0768, 석가모니불을 봉인한 사찰의 기본 건물로 부처의 덕으로 세상을 밝히는 영웅을 모신 전각이라는 뜻이며 예불 법회 등이 열린다.
1000,생태문화길,1,강남,강남구,4.15km,2시간,2,0,2호선분당선,진입로 1 :  삼성역 지하철 2호선 6번 출구 <br />    진입로 2 :  선릉역 지하철 분당선 2호선 8번 출구 <br /> ※교통편의 변경이 있을 수 있으니 출발전 확인 바랍니다., 2009년 6월에 유네스코 세계문화유산으로 등재된 조선 왕릉의 하나인 선정릉을 거쳐 전통사찰인 봉은사를 지나는 코스이다. 조선 제 9대 왕인 성종과 계비 정현왕후의 능인 선릉과 함께 조선 11대 왕인 중종의 능이 모셔진 곳으로 이 두 능침 사이로 나 있는 야트막한 언덕으로 걷기 좋은 산책로가 세 가닥이나 뻗었다. 봉은사 역시 볼만한 전각들이 많으며 특히 미륵대불은 언제나 소원을 빌러 오는 신자들로 붐빈다. <br /> <font color='red'>※휴관일(월요일) 관람요금 관람시간 매표시간 등을 문화재청 정릉 홈페이지에서 확인하실 수 있습니다.</font><br />   ※홈페이지 : http://seonjeong.cha.go.kr<br /> ※문의전화 : 02-568-1291   ,http://gil.seoul.go.kr/view/course/2014/07/15/4328560573819157.zip,선정릉나들길,18:35.0, 대웅전~미륵대불~선릉외각길~매표소~정릉~전현왕후릉~선릉,173,한국종합전시장(COEX),205269.5314,445917.78,한국종합전시장(COEX)
1000,생태문화길,1,강남,강남구,4.15km,2시간,2,0,2호선분당선,진입로 1 :  삼성역 지하철 2호선 6번 출구 <br />    진입로 2 :  선릉역 지하철 분당선 2호선 8번 출구 <br /> ※교통편의 변경이 있을 수 있으니 출발전 확인 바랍니다., 2009년 6월에 유네스코 세계문화유산으로 등재된 조선 왕릉의 하나인 선정릉을 거쳐 전통사찰인 봉은사를 지나는 코스이다. 조선 제 9대 왕인 성종과 계비 정현왕후의 능인 선릉과 함께 조선 11대 왕인 중종의 능이 모셔진 곳으로 이 두 능침 사이로 나 있는 야트막한 언덕으로 걷기 좋은 산책로가 세 가닥이나 뻗었다. 봉은사 역시 볼만한 전각들이 많으며 특히 미륵대불은 언제나 소원을 빌러 오는 신자들로 붐빈다. <br /> <font color='red'>※휴관일(월요일) 관람요금 관람시간 매표시간 등을 문화재청 정릉 홈페이지에서 확인하실 수 있습니다.</font><br />   ※홈페이지 : http://seonjeong.cha.go.kr<br /> ※문의전화 : 02-568-1291   ,http://gil.seoul.go.kr/view/course/2014/07/15/4328560573819157.zip,선정릉나들길,18:35.0, 대웅전~미륵대불~선릉외각길~매표소~정릉~전현왕후릉~선릉,172,선릉역 8번출입구,204317.6806,445051.3641,선릉역 8번출입구
1000,생태문화길,1,강남,강남구,4.15km,2시간,2,0,2호선분당선,진입로 1 :  삼성역 지하철 2호선 6번 출구 <br />    진입로 2 :  선릉역 지하철 분당선 2호선 8번 출구 <br /> ※교통편의 변경이 있을 수 있으니 출발전 확인 바랍니다., 2009년 6월에 유네스코 세계문화유산으로 등재된 조선 왕릉의 하나인 선정릉을 거쳐 전통사찰인 봉은사를 지나는 코스이다. 조선 제 9대 왕인 성종과 계비 정현왕후의 능인 선릉과 함께 조선 11대 왕인 중종의 능이 모셔진 곳으로 이 두 능침 사이로 나 있는 야트막한 언덕으로 걷기 좋은 산책로가 세 가닥이나 뻗었다. 봉은사 역시 볼만한 전각들이 많으며 특히 미륵대불은 언제나 소원을 빌러 오는 신자들로 붐빈다. <br /> <font color='red'>※휴관일(월요일) 관람요금 관람시간 매표시간 등을 문화재청 정릉 홈페이지에서 확인하실 수 있습니다.</font><br />   ※홈페이지 : http://seonjeong.cha.go.kr<br /> ※문의전화 : 02-568-1291   ,http://gil.seoul.go.kr/view/course/2014/07/15/4328560573819157.zip,선정릉나들길,18:35.0, 대웅전~미륵대불~선릉외각길~매표소~정릉~전현왕후릉~선릉,171,삼성역 6번출입구,205525.1279,445538.6724,삼성역 6번출입구
1000,생태문화길,1,강남,강남구,4.15km,2시간,2,0,2호선분당선,진입로 1 :  삼성역 지하철 2호선 6번 출구 <br />    진입로 2 :  선릉역 지하철 분당선 2호선 8번 출구 <br /> ※교통편의 변경이 있을 수 있으니 출발전 확인 바랍니다., 2009년 6월에 유네스코 세계문화유산으로 등재된 조선 왕릉의 하나인 선정릉을 거쳐 전통사찰인 봉은사를 지나는 코스이다. 조선 제 9대 왕인 성종과 계비 정현왕후의 능인 선릉과 함께 조선 11대 왕인 중종의 능이 모셔진 곳으로 이 두 능침 사이로 나 있는 야트막한 언덕으로 걷기 좋은 산책로가 세 가닥이나 뻗었다. 봉은사 역시 볼만한 전각들이 많으며 특히 미륵대불은 언제나 소원을 빌러 오는 신자들로 붐빈다. <br /> <font color='red'>※휴관일(월요일) 관람요금 관람시간 매표시간 등을 문화재청 정릉 홈페이지에서 확인하실 수 있습니다.</font><br />   ※홈페이지 : http://seonjeong.cha.go.kr<br /> ※문의전화 : 02-568-1291   ,http://gil.seoul.go.kr/view/course/2014/07/15/4328560573819157.zip,선정릉나들길,18:35.0, 대웅전~미륵대불~선릉외각길~매표소~정릉~전현왕후릉~선릉,170,선릉,204089.5267,445446.3071, 사적 제199호로 지정되어있으며 조선 제9대 왕 성종과 성종의 계비 정현황후 윤씨의 무덤이다. 왕릉과 왕비릉이 서로 다른 언덕에 있는 동원이 강릉으로 왼쪽 언덕에 정현황후의 능이 오른쪽 언덕에 성종의 능이 배치되어있다. 정현왕후릉은 다르게 선릉이라고도 부른다.
